id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
1243,27 5 13,32,23,33,41,56,ND,ND,ND,ND
1244,28 5 13,39,26,28,57,61,ND,ND,ND,ND
1245,29 5 13,23,22,28,33,47,ND,ND,ND,ND
1246,30 5 13,40,28,27,32,51,ND,ND,ND,ND
1247,31 5 13,34,21,21,26,43,ND,ND,ND,ND
1248,01 6 13,17,16,33,44,36,ND,ND,ND,ND
1249,02 6 13,ND,16,33,51,42,ND,ND,ND,ND
1250,03 6 13,ND,22,31,41,40,ND,ND,ND,ND
1251,04 6 13,ND,31,38,41,50,ND,ND,ND,ND
1252,05 6 13,ND,32,40,42,42,ND,ND,ND,ND
1253,06 6 13,ND,31,39,48,41,ND,ND,ND,ND
1254,07 6 13,ND,38,50,56,60,ND,ND,ND,ND
1255,08 6 13,ND,43,54,64,65,ND,ND,ND,ND
1256,09 6 13,ND,ND,53,57,38,ND,ND,ND,ND
1257,10 6 13,ND,ND,41,45,41,ND,ND,ND,ND
1258,11 6 13,ND,ND,42,43,26,ND,ND,ND,ND
1259,12 6 13,ND,ND,31,35,25,ND,ND,ND,ND
1260,13 6 13,ND,ND,37,61,31,ND,ND,ND,ND
1261,14 6 13,ND,ND,36,36,17,ND,ND,ND,ND
1262,15 6 13,ND,ND,30,58,37,ND,ND,ND,ND
1263,16 6 13,ND,ND,39,57,35,ND,ND,ND,ND
1264,17 6 13,ND,10,32,38,33,ND,ND,ND,ND
1265,18 6 13,ND,29,41,50,63,ND,ND,ND,ND
1266,19 6 13,ND,26,45,47,59,ND,ND,ND,ND
1267,20 6 13,ND,30,38,50,47,ND,ND,ND,ND
1268,21 6 13,ND,36,47,61,53,ND,ND,ND,ND
1269,22 6 13,ND,37,45,47,61,ND,ND,ND,ND
1270,23 6 13,ND,35,52,51,58,ND,ND,ND,ND
1271,24 6 13,ND,26,45,40,58,ND,ND,ND,ND
1272,25 6 13,ND,18,43,24,35,ND,ND,ND,ND
1273,26 6 13,ND,30,52,34,49,ND,ND,ND,ND
1274,27 6 13,ND,31,42,32,55,ND,ND,ND,ND
1275,28 6 13,ND,25,38,41,53,ND,ND,ND,ND
1276,29 6 13,ND,23,38,47,55,ND,ND,ND,ND
1277,30 6 13,ND,23,45,50,75,ND,ND,ND,ND
1278,01 7 13,ND,24,37,42,72,ND,ND,ND,ND
1279,02 7 13,ND,23,45,42,50,ND,ND,ND,ND
1280,03 7 13,ND,32,53,47,65,ND,ND,ND,ND
1281,04 7 13,ND,34,46,37,63,ND,ND,ND,ND
1282,05 7 13,ND,32,ND,42,60,ND,ND,ND,ND
1283,06 7 13,ND,33,ND,45,60,ND,ND,ND,ND
1284,07 7 13,ND,33,ND,50,59,ND,ND,ND,ND
1285,08 7 13,ND,29,ND,35,53,ND,ND,ND,ND
1286,09 7 13,ND,29,ND,43,54,ND,ND,ND,ND
1287,10 7 13,ND,42,ND,45,64,ND,ND,ND,ND
1288,11 7 13,ND,36,42,50,59,ND,ND,ND,ND
1289,12 7 13,14,30,41,48,53,ND,ND,ND,ND
1290,13 7 13,13,19,35,43,44,ND,ND,ND,ND
1291,14 7 13,16,23,46,60,57,ND,ND,ND,ND
1292,15 7 13,21,29,46,54,56,ND,ND,ND,ND
1293,16 7 13,38,38,53,60,81,ND,ND,ND,ND
1294,17 7 13,37,43,53,59,78,ND,ND,ND,ND
1295,18 7 13,37,45,48,51,61,ND,ND,ND,ND
1296,19 7 13,32,35,44,45,66,ND,ND,ND,ND
1297,20 7 13,41,52,35,51,72,ND,ND,ND,ND
1298,21 7 13,25,40,38,42,61,ND,ND,ND,ND
1299,22 7 13,23,29,37,44,ND,ND,ND,ND,ND
1300,23 7 13,33,35,ND,64,ND,ND,ND,ND,ND
1301,24 7 13,40,44,ND,66,ND,ND,ND,ND,ND
1302,25 7 13,36,41,ND,61,ND,ND,ND,ND,ND
1303,26 7 13,36,40,ND,67,ND,ND,ND,ND,ND
1304,27 7 13,27,42,ND,58,ND,ND,ND,ND,ND
1305,28 7 13,21,34,ND,77,ND,ND,ND,ND,ND
1306,29 7 13,22,30,ND,45,ND,ND,ND,ND,ND
1307,30 7 13,32,32,ND,43,ND,ND,ND,ND,ND
1308,31 7 13,40,46,ND,50,ND,ND,ND,ND,ND
1309,01 8 13,35,49,12,59,ND,ND,ND,ND,ND
1310,02 8 13,28,34,40,54,ND,ND,ND,ND,ND
1311,03 8 13,23,30,42,40,ND,ND,ND,ND,ND
1312,04 8 13,20,35,38,48,ND,ND,ND,ND,ND
1313,05 8 13,16,27,41,49,ND,ND,ND,ND,ND
1314,06 8 13,30,34,46,41,ND,ND,ND,ND,ND
1315,07 8 13,32,33,44,47,ND,ND,ND,ND,ND
1316,08 8 13,21,54,28,38,ND,ND,ND,ND,ND
1317,09 8 13,31,57,39,52,ND,ND,ND,ND,ND
1318,10 8 13,22,58,32,39,ND,ND,ND,ND,ND
1319,11 8 13,25,56,ND,46,ND,ND,ND,ND,ND
1320,12 8 13,15,ND,30,42,ND,ND,ND,ND,ND
1321,13 8 13,23,56,37,61,ND,ND,ND,ND,ND
1322,14 8 13,33,ND,46,51,ND,ND,ND,ND,ND
1323,15 8 13,36,ND,45,54,ND,ND,ND,ND,ND
1324,16 8 13,52,ND,42,53,ND,ND,ND,ND,ND
1325,17 8 13,36,ND,43,31,ND,ND,ND,ND,ND
1326,18 8 13,13,ND,36,44,ND,ND,ND,ND,ND
1327,19 8 13,16,ND,37,47,ND,ND,ND,ND,ND
1328,20 8 13,35,ND,54,41,ND,ND,ND,ND,ND
1329,21 8 13,38,ND,56,87,ND,ND,ND,ND,ND
1330,22 8 13,47,ND,53,77,ND,ND,ND,ND,ND
1331,23 8 13,52,ND,52,80,ND,ND,ND,ND,ND
1332,24 8 13,43,ND,49,47,ND,ND,ND,ND,ND
1333,25 8 13,34,ND,47,43,ND,ND,ND,ND,ND
1334,26 8 13,18,ND,30,47,ND,ND,ND,ND,ND
1335,27 8 13,5,41,53,54,ND,ND,ND,ND,ND
1336,28 8 13,4,46,59,55,ND,ND,ND,ND,ND
1337,29 8 13,4,43,54,52,ND,ND,ND,ND,ND
1338,30 8 13,4,38,44,47,ND,ND,ND,ND,ND
1339,31 8 13,4,38,54,49,ND,ND,ND,ND,ND
1340,01 9 13,4,39,59,67,ND,ND,46,ND,ND
1341,02 9 13,6,35,53,48,ND,ND,47,ND,ND
1342,03 9 13,17,36,51,53,ND,ND,48,ND,ND
1343,04 9 13,22,29,51,58,ND,ND,47,ND,ND
1344,05 9 13,28,ND,50,87,ND,ND,48,ND,ND
1345,06 9 13,20,ND,39,46,ND,ND,43,ND,ND
1346,07 9 13,15,ND,31,67,ND,ND,41,ND,ND
1347,08 9 13,15,ND,36,53,ND,ND,40,ND,ND
1348,09 9 13,15,ND,31,47,ND,ND,40,ND,ND
1349,10 9 13,15,ND,21,41,ND,ND,40,ND,ND
1350,11 9 13,20,ND,31,58,ND,ND,52,ND,ND
1351,12 9 13,17,ND,31,43,ND,ND,50,ND,ND
1352,13 9 13,18,ND,35,45,ND,ND,42,ND,ND
1353,14 9 13,25,ND,45,50,ND,ND,49,ND,ND
1354,15 9 13,29,ND,41,49,ND,ND,52,ND,ND
1355,16 9 13,25,ND,30,80,ND,ND,49,ND,ND
1356,17 9 13,24,ND,35,26,ND,ND,47,ND,ND
1357,18 9 13,26,ND,33,40,ND,ND,48,ND,ND
1358,19 9 13,31,ND,49,41,ND,ND,49,ND,ND
1359,20 9 13,34,ND,54,38,ND,ND,56,ND,ND
1360,21 9 13,36,ND,54,52,ND,ND,57,ND,ND
1361,22 9 13,22,ND,45,47,ND,ND,44,ND,ND
1362,23 9 13,ND,ND,40,36,ND,ND,40,ND,ND
1363,24 9 13,ND,ND,38,49,ND,ND,48,ND,ND
1364,25 9 13,ND,ND,39,50,ND,ND,49,ND,ND
1365,26 9 13,24,ND,40,48,34,ND,48,ND,ND
1366,27 9 13,27,43,46,45,45,ND,50,ND,ND
1367,28 9 13,28,43,42,50,42,ND,50,ND,ND
1368,29 9 13,17,29,31,33,28,ND,40,ND,ND
1369,30 9 13,13,29,29,44,34,ND,35,ND,ND
1370,01 10 13,25,37,36,44,41,ND,43,ND,ND
1371,02 10 13,22,39,41,64,49,ND,47,ND,ND
1372,03 10 13,21,34,43,37,49,ND,46,ND,ND
1373,04 10 13,15,39,30,46,62,ND,47,ND,ND
1374,05 10 13,18,38,43,46,66,ND,47,ND,ND
1375,06 10 13,21,41,44,46,50,ND,44,ND,ND
1376,07 10 13,19,44,35,67,49,ND,43,ND,ND
1377,08 10 13,33,54,ND,50,70,ND,55,ND,ND
1378,09 10 13,35,52,ND,51,69,ND,55,ND,ND
1379,10 10 13,35,49,ND,56,64,ND,53,ND,ND
1380,11 10 13,35,42,38,61,66,ND,54,ND,ND
1381,12 10 13,25,38,44,54,53,ND,42,ND,ND
1382,13 10 13,20,24,22,40,45,ND,32,ND,ND
1383,14 10 13,10,18,16,32,42,ND,28,ND,ND
1384,15 10 13,18,39,22,47,57,ND,55,ND,ND
1385,16 10 13,ND,40,36,49,56,ND,55,ND,ND
1386,17 10 13,ND,35,37,57,71,ND,52,ND,ND
1387,18 10 13,ND,52,41,51,79,ND,60,ND,ND
1388,19 10 13,ND,52,42,61,66,ND,53,ND,ND
1389,20 10 13,ND,47,44,62,54,ND,47,ND,ND
1390,21 10 13,17,36,34,44,47,ND,39,ND,ND
1391,22 10 13,16,35,22,33,45,ND,43,ND,ND
1392,23 10 13,25,52,33,41,59,ND,57,ND,ND
1393,24 10 13,44,53,35,41,67,ND,60,ND,ND
1394,25 10 13,48,57,51,55,75,ND,63,ND,ND
1395,26 10 13,27,44,42,47,62,ND,51,ND,ND
1396,27 10 13,18,36,27,28,53,ND,44,ND,ND
1397,28 10 13,23,38,32,45,47,ND,41,ND,ND
1398,29 10 13,24,37,34,37,49,ND,41,ND,ND
1399,30 10 13,21,37,ND,49,61,ND,41,ND,ND
1400,31 10 13,19,37,ND,34,56,ND,39,ND,ND
1401,01 11 13,33,44,ND,28,48,ND,52,ND,ND
1402,02 11 13,27,37,ND,29,57,ND,48,ND,ND
1403,03 11 13,22,37,ND,27,56,ND,40,ND,ND
1404,04 11 13,12,24,ND,22,29,ND,24,ND,ND
1405,05 11 13,ND,48,ND,58,67,ND,58,ND,ND
1406,06 11 13,ND,54,ND,57,65,ND,61,ND,ND
1407,07 11 13,ND,48,ND,54,55,ND,53,ND,ND
1408,08 11 13,ND,40,ND,50,42,ND,40,ND,ND
1409,09 11 13,ND,36,ND,41,38,ND,38,ND,ND
1410,10 11 13,ND,33,ND,51,46,ND,31,ND,ND
1411,11 11 13,25,30,ND,48,51,ND,32,ND,ND
1412,12 11 13,17,35,ND,47,45,ND,41,ND,ND
1413,13 11 13,ND,44,ND,56,57,ND,49,ND,ND
1414,14 11 13,ND,52,ND,63,63,ND,53,ND,ND
1415,15 11 13,ND,48,ND,59,65,ND,53,ND,ND
1416,16 11 13,36,44,ND,55,57,ND,56,ND,ND
1417,17 11 13,29,39,ND,49,53,ND,44,ND,ND
1418,18 11 13,20,30,ND,44,54,ND,43,ND,ND
1419,19 11 13,21,33,ND,46,57,ND,47,ND,ND
1420,20 11 13,20,ND,ND,42,50,ND,43,ND,ND
1421,21 11 13,26,ND,ND,51,63,ND,53,ND,ND
1422,22 11 13,30,ND,ND,52,62,ND,51,ND,ND
1423,23 11 13,ND,ND,ND,52,59,ND,48,ND,ND
1424,24 11 13,ND,ND,ND,50,54,ND,42,ND,ND
1425,25 11 13,ND,ND,ND,ND,53,ND,48,ND,ND
1426,26 11 13,ND,ND,ND,ND,60,ND,55,ND,ND
1427,27 11 13,ND,ND,ND,ND,52,ND,51,ND,ND
1428,28 11 13,ND,ND,ND,ND,68,ND,53,ND,ND
1429,29 11 13,ND,ND,ND,ND,62,ND,52,ND,ND
1430,30 11 13,ND,ND,ND,ND,40,ND,44,ND,ND
1431,01 12 13,17,30,32,43,ND,ND,39,ND,ND
1432,02 12 13,15,ND,22,44,ND,ND,43,ND,ND
1433,03 12 13,28,ND,33,44,ND,ND,53,ND,ND
1434,04 12 13,37,44,37,65,ND,ND,54,ND,ND
1435,05 12 13,ND,53,44,69,ND,ND,57,ND,ND
1436,06 12 13,ND,57,41,54,ND,ND,57,ND,ND
1437,07 12 13,20,53,27,44,ND,ND,54,ND,ND
1438,08 12 13,20,32,26,33,ND,ND,43,ND,ND
1439,09 12 13,28,54,28,46,ND,ND,60,ND,ND
1440,10 12 13,29,54,41,50,ND,ND,60,ND,ND
1441,11 12 13,ND,61,54,52,ND,ND,57,ND,ND
1442,12 12 13,28,59,42,52,ND,ND,58,ND,ND
1443,13 12 13,18,53,38,46,ND,ND,52,ND,ND
1444,14 12 13,27,52,37,45,ND,ND,53,ND,ND
1445,15 12 13,29,51,43,47,ND,ND,53,ND,ND
1446,16 12 13,ND,35,36,34,ND,ND,38,ND,ND
1447,17 12 13,ND,36,29,35,ND,ND,49,ND,ND
1448,18 12 13,37,34,28,46,ND,ND,52,ND,ND
1449,19 12 13,17,39,34,42,ND,ND,43,ND,ND
1450,20 12 13,28,53,36,45,ND,ND,55,ND,ND
1451,21 12 13,24,49,36,39,ND,ND,54,ND,ND
1452,22 12 13,19,26,22,21,ND,ND,36,ND,ND
1453,23 12 13,14,22,22,31,ND,ND,35,ND,ND
1454,24 12 13,26,41,51,49,ND,ND,61,ND,ND
1455,25 12 13,36,45,41,52,ND,ND,62,ND,ND
1456,26 12 13,34,42,36,49,ND,ND,55,ND,ND
1457,27 12 13,41,52,28,54,ND,ND,54,ND,ND
1458,28 12 13,48,54,ND,62,ND,ND,57,ND,ND
1459,29 12 13,31,54,ND,60,ND,ND,56,ND,ND
1460,30 12 13,17,36,ND,44,ND,ND,42,ND,ND
1461,31 12 13,17,37,ND,33,ND,ND,37,ND,ND
1462,01 1 14,15,17,28,44,ND,ND,26,ND,ND
1463,02 1 14,6,24,34,32,ND,ND,3,ND,ND
1464,03 1 14,8,26,36,32,ND,ND,3,ND,ND
1465,04 1 14,ND,26,44,42,ND,ND,35,ND,ND
1466,05 1 14,15,27,35,38,ND,ND,3,ND,ND
1467,06 1 14,3,13,21,23,ND,ND,18,ND,ND
1468,07 1 14,1,23,38,37,ND,ND,36,ND,ND
1469,08 1 14,ND,28,35,35,ND,ND,34,ND,ND
1470,09 1 14,ND,33,28,49,ND,ND,46,ND,ND
1471,10 1 14,1,22,33,33,ND,ND,34,ND,ND
1472,11 1 14,19,35,2,31,ND,ND,47,ND,ND
1473,12 1 14,2,42,27,49,ND,ND,42,ND,ND
1474,13 1 14,21,38,24,4,ND,ND,46,ND,ND
1475,14 1 14,26,47,ND,37,ND,ND,51,ND,ND
1476,15 1 14,26,38,ND,34,ND,ND,46,ND,ND
1477,16 1 14,3,55,34,53,ND,ND,52,ND,ND
1478,17 1 14,28,52,35,55,ND,ND,52,ND,ND
1479,18 1 14,29,53,41,67,ND,ND,53,ND,ND
1480,19 1 14,ND,44,26,37,ND,ND,4,ND,ND
1481,20 1 14,15,33,19,31,ND,ND,42,ND,ND
1482,21 1 14,19,43,19,31,ND,ND,44,ND,ND
1483,22 1 14,31,44,34,43,ND,ND,46,ND,ND
1484,23 1 14,26,5,34,4,ND,ND,46,ND,ND
1485,24 1 14,2,44,37,45,ND,ND,4,ND,ND
1486,25 1 14,18,44,25,29,ND,ND,36,ND,ND
1487,26 1 14,3,18,15,28,ND,ND,21,ND,ND
1488,27 1 14,12,49,24,36,ND,ND,39,ND,ND
1489,28 1 14,27,49,36,52,ND,ND,42,ND,ND
1490,29 1 14,2,4,24,4,ND,ND,42,ND,ND
1491,30 1 14,11,32,15,35,ND,ND,39,ND,ND
1492,31 1 14,32,53,29,69,ND,ND,47,ND,ND
1493,01 2 14,21,49,4,65,58,35,5,ND,ND
1494,02 2 14,12,3,24,22,34,26,31,ND,ND
1495,03 2 14,27,52,48,34,61,9,48,ND,ND
1496,04 2 14,3,53,4,49,63,2,48,ND,ND
1497,05 2 14,16,34,28,34,41,33,37,ND,ND
1498,06 2 14,4,62,48,83,88,67,59,ND,ND
1499,07 2 14,35,65,42,58,82,67,54,ND,ND
1500,08 2 14,3,55,45,57,65,53,53,ND,ND
1501,09 2 14,17,44,29,47,53,4,36,ND,ND
1502,10 2 14,2,42,36,46,53,44,4,ND,ND
1503,11 2 14,34,57,44,58,83,63,54,ND,ND
1504,12 2 14,13,31,2,41,ND,16,33,ND,ND
1505,13 2 14,14,28,ND,3,ND,29,37,ND,ND
1506,14 2 14,21,47,ND,39,58,55,38,ND,ND
1507,15 2 14,29,52,ND,55,65,ND,51,ND,ND
1508,16 2 14,22,43,ND,41,59,ND,4,ND,ND
1509,17 2 14,31,48,ND,39,71,ND,45,ND,ND
1510,18 2 14,29,51,3,55,2,ND,53,ND,ND
1511,19 2 14,21,46,28,49,2,ND,49,ND,ND
1512,20 2 14,2,38,29,39,2,ND,39,ND,ND
1513,21 2 14,22,4,29,43,43,ND,4,ND,ND
1514,22 2 14,31,46,2,44,52,ND,46,ND,ND
1515,23 2 14,12,33,22,3,42,ND,27,ND,ND
1516,24 2 14,23,42,22,33,41,ND,35,ND,ND
1517,25 2 14,21,37,26,2,47,ND,34,ND,ND
1518,26 2 14,18,41,28,47,ND,ND,43,ND,ND
1519,27 2 14,21,36,2,35,ND,ND,35,ND,ND
1520,28 2 14,22,ND,21,35,ND,ND,46,ND,ND
1521,01 3 14,11,ND,12,21,ND,ND,3,ND,ND
1522,02 3 14,8,ND,18,22,ND,ND,28,ND,ND
1523,03 3 14,18,ND,17,29,ND,ND,33,ND,ND
1524,04 3 14,18,ND,31,4,ND,ND,4,ND,ND
1525,05 3 14,21,ND,25,42,ND,ND,44,ND,ND
1526,06 3 14,ND,44,27,45,ND,ND,4,ND,ND
1527,07 3 14,ND,42,25,47,ND,ND,38,ND,ND
1528,08 3 14,ND,33,22,4,ND,ND,29,ND,ND
1529,09 3 14,ND,26,17,32,ND,ND,25,ND,ND
1530,10 3 14,ND,35,21,28,ND,ND,37,ND,ND
1531,11 3 14,ND,54,26,41,ND,ND,46,ND,ND
1532,12 3 14,ND,51,32,45,ND,ND,56,ND,ND
1533,13 3 14,ND,58,33,52,ND,ND,64,ND,ND
1534,14 3 14,ND,54,31,44,ND,ND,53,ND,ND
1535,15 3 14,ND,5,34,46,ND,ND,48,ND,ND
1536,16 3 14,ND,42,34,4,ND,ND,41,ND,ND
1537,17 3 14,ND,31,27,25,ND,ND,39,ND,ND
1538,18 3 14,ND,36,33,33,ND,ND,34,ND,ND
1539,19 3 14,ND,55,47,53,ND,ND,42,ND,ND
1540,20 3 14,ND,51,45,53,ND,ND,43,ND,ND
1541,21 3 14,2,49,25,26,ND,ND,35,ND,ND
1542,22 3 14,ND,54,31,4,ND,ND,37,ND,ND
1543,23 3 14,26,37,34,51,ND,ND,34,ND,ND
1544,24 3 14,ND,35,21,4,ND,ND,3,ND,ND
1545,25 3 14,27,51,26,45,ND,ND,44,ND,ND
1546,26 3 14,28,54,19,29,ND,ND,45,ND,ND
1547,27 3 14,54,58,25,46,ND,ND,45,ND,ND
1548,28 3 14,ND,58,36,58,ND,ND,43,ND,ND
1549,29 3 14,ND,43,ND,4,ND,ND,31,ND,ND
1550,30 3 14,34,38,ND,35,ND,ND,29,ND,ND
1551,31 3 14,28,49,ND,43,ND,ND,3,ND,ND
1552,01 4 14,43,59,47,61,ND,ND,41,ND,ND
1553,02 4 14,ND,56,48,4,ND,ND,46,ND,ND
1554,03 4 14,ND,56,3,4,ND,ND,44,ND,ND
1555,04 4 14,ND,53,29,56,ND,49,34,ND,ND
1556,05 4 14,ND,5,33,54,ND,42,36,ND,ND
1557,06 4 14,16,39,3,34,ND,23,23,ND,ND
1558,07 4 14,14,34,36,24,ND,2,27,ND,ND
1559,08 4 14,46,ND,37,49,ND,38,4,ND,ND
1560,09 4 14,37,53,45,47,ND,55,36,ND,ND
1561,10 4 14,19,52,4,49,ND,54,32,ND,ND
1562,11 4 14,29,58,39,71,ND,6,36,ND,ND
1563,12 4 14,34,6,4,55,ND,6,37,ND,ND
1564,13 4 14,23,47,37,57,ND,59,29,ND,ND
1565,14 4 14,28,48,36,52,ND,61,31,ND,ND
1566,15 4 14,16,36,31,39,ND,35,23,ND,ND
1567,16 4 14,2,43,58,64,ND,52,33,ND,ND
1568,17 4 14,16,ND,42,54,ND,5,23,ND,ND
1569,18 4 14,14,ND,34,52,ND,34,23,ND,ND
1570,19 4 14,22,ND,26,46,ND,ND,26,ND,ND
1571,20 4 14,18,ND,28,45,ND,ND,23,ND,ND
1572,21 4 14,18,ND,41,38,ND,ND,26,ND,ND
1573,22 4 14,15,44,21,45,ND,ND,25,ND,ND
1574,23 4 14,15,3,13,28,ND,18,25,ND,ND
1575,24 4 14,27,46,21,51,ND,58,31,ND,ND
1576,25 4 14,3,49,45,49,ND,54,31,ND,ND
1577,26 4 14,11,29,32,34,ND,23,21,ND,ND
1578,27 4 14,4,27,3,36,ND,25,14,ND,ND
1579,28 4 14,16,38,41,41,ND,32,23,ND,ND
1580,29 4 14,6,33,39,41,ND,26,21,ND,ND
1581,30 4 14,26,54,32,37,ND,48,29,ND,ND
1582,01 5 14,ND,46,34,48,ND,49,ND,ND,ND
1583,02 5 14,19,41,23,31,ND,34,ND,ND,ND
1584,03 5 14,13,41,34,37,ND,33,ND,ND,ND
1585,04 5 14,ND,32,3,36,1,33,ND,ND,ND
1586,05 5 14,ND,5,37,4,4,47,ND,ND,ND
1587,06 5 14,5,57,34,4,51,5,ND,ND,ND
1588,07 5 14,23,43,28,45,34,4,ND,ND,ND
1589,08 5 14,29,35,34,49,37,38,ND,ND,ND
1590,09 5 14,1,19,31,29,27,21,ND,ND,ND
1591,10 5 14,18,39,3,43,41,39,ND,ND,ND
1592,11 5 14,2,24,2,6,28,23,ND,ND,ND
1593,12 5 14,ND,43,32,34,31,36,ND,ND,ND
1594,13 5 14,ND,55,44,57,59,48,ND,ND,ND
1595,14 5 14,29,47,26,52,56,52,ND,ND,ND
1596,15 5 14,22,47,34,39,48,4,ND,ND,ND
1597,16 5 14,29,54,32,34,57,5,ND,ND,ND
1598,17 5 14,ND,45,39,65,48,46,ND,ND,ND
1599,18 5 14,17,36,3,14,4,44,ND,ND,ND
1600,19 5 14,ND,49,36,57,57,56,ND,ND,ND
1601,20 5 14,25,42,3,54,42,55,ND,ND,ND
1602,21 5 14,25,51,39,65,51,62,ND,ND,ND
1603,22 5 14,ND,56,13,62,59,65,ND,ND,ND
1604,23 5 14,4,53,26,66,45,58,ND,ND,ND
1605,24 5 14,29,43,43,56,45,45,ND,ND,ND
1606,25 5 14,16,43,39,52,49,43,ND,ND,ND
1607,26 5 14,31,57,41,65,6,65,ND,ND,ND
1608,27 5 14,45,64,4,76,73,68,ND,ND,ND
1609,28 5 14,ND,61,13,62,62,71,ND,ND,ND
1610,29 5 14,1,7,22,45,33,13,ND,ND,ND
1611,30 5 14,ND,53,42,58,57,57,ND,ND,ND
1612,31 5 14,39,37,48,84,53,57,ND,ND,ND
1613,01 6 14,14,29,35,48,47,41,ND,ND,ND
1614,02 6 14,8,21,23,39,32,25,ND,ND,ND
1615,03 6 14,19,38,33,5,49,41,ND,ND,ND
1616,04 6 14,24,54,37,6,62,53,ND,ND,ND
1617,05 6 14,ND,48,36,62,59,52,ND,ND,ND
1618,06 6 14,54,51,35,59,63,63,ND,ND,ND
1619,07 6 14,ND,4,3,55,41,42,ND,ND,ND
1620,08 6 14,ND,28,25,32,33,33,ND,ND,ND
1621,09 6 14,15,39,33,43,41,35,ND,ND,ND
1622,10 6 14,ND,53,41,55,57,53,ND,ND,ND
1623,11 6 14,35,47,36,77,56,56,ND,ND,ND
1624,12 6 14,22,49,42,55,5,42,ND,ND,ND
1625,13 6 14,28,11,37,54,54,51,47,ND,ND
1626,14 6 14,3,ND,4,6,46,55,51,ND,ND
1627,15 6 14,1,ND,3,46,52,53,32,ND,ND
1628,16 6 14,23,ND,42,55,47,49,43,ND,ND
1629,17 6 14,33,ND,32,54,54,58,53,ND,ND
1630,18 6 14,ND,ND,4,62,55,28,53,ND,ND
1631,19 6 14,52,ND,36,56,58,26,57,ND,ND
1632,20 6 14,39,ND,28,44,56,21,54,ND,ND
1633,21 6 14,33,ND,41,68,62,24,55,ND,ND
1634,22 6 14,ND,ND,47,74,69,38,52,ND,ND
1635,23 6 14,ND,ND,4,63,57,22,41,ND,ND
1636,24 6 14,ND,ND,31,52,52,16,39,ND,ND
1637,25 6 14,ND,7,21,32,56,18,45,ND,ND
1638,26 6 14,ND,45,31,6,59,3,44,ND,ND
1639,27 6 14,ND,55,32,56,66,32,49,ND,ND
1640,28 6 14,ND,53,34,61,57,32,49,ND,ND
1641,29 6 14,ND,41,34,54,56,32,36,ND,ND
1642,30 6 14,ND,30,20,36,3,27,25,ND,ND
1643,01 7 14,ND,43,26,49,ND,3,42,31,ND
1644,02 7 14,ND,32,17,51,ND,25,32,24,ND
1645,03 7 14,ND,47,27,56,ND,52,43,34,ND
1646,04 7 14,ND,46,25,49,ND,41,44,3,ND
1647,05 7 14,ND,4,27,57,ND,5,39,29,ND
1648,06 7 14,1,35,25,53,ND,47,34,29,ND
1649,07 7 14,2,53,33,53,ND,52,48,32,ND
1650,08 7 14,23,46,37,64,ND,53,51,34,ND
1651,09 7 14,27,6,38,64,58,65,53,41,ND
1652,10 7 14,4,65,39,65,66,65,54,45,ND
1653,11 7 14,37,6,42,67,71,76,55,51,ND
1654,12 7 14,2,57,36,47,59,65,4,34,ND
1655,13 7 14,13,44,28,41,48,59,4,32,ND
1656,14 7 14,26,46,34,51,53,59,46,36,ND
1657,15 7 14,23,53,44,56,59,57,51,36,ND
1658,16 7 14,28,62,52,71,66,64,58,45,ND
1659,17 7 14,29,57,43,62,65,68,56,44,ND
1660,18 7 14,25,52,38,57,62,56,5,36,ND
1661,19 7 14,27,54,41,46,6,65,46,37,ND
1662,20 7 14,15,42,45,52,72,63,35,35,ND
1663,21 7 14,21,46,41,52,56,55,42,36,ND
1664,22 7 14,2,55,44,64,61,66,51,35,ND
1665,23 7 14,28,6,41,59,71,63,58,46,ND
1666,24 7 14,3,58,71,97,68,68,54,45,ND
1667,25 7 14,26,54,43,52,6,6,47,41,ND
1668,26 7 14,17,49,4,48,58,54,44,31,ND
1669,27 7 14,14,38,45,56,57,52,35,33,ND
1670,28 7 14,21,57,43,54,62,58,44,41,ND
1671,29 7 14,26,59,45,49,66,58,51,39,ND
1672,30 7 14,24,55,42,65,65,58,54,46,ND
1673,31 7 14,32,73,47,6,7,68,53,53,ND
1674,01 8 14,ND,69,51,74,81,8,57,49,ND
1675,02 8 14,46,64,56,66,82,81,61,47,ND
1676,03 8 14,2,45,39,39,56,61,45,31,ND
1677,04 8 14,26,55,51,58,74,68,46,39,ND
1678,05 8 14,27,57,53,63,59,62,53,42,ND
1679,06 8 14,29,59,47,67,7,67,5,39,ND
1680,07 8 14,ND,38,39,55,58,48,37,31,ND
1681,08 8 14,ND,49,58,6,67,59,51,37,ND
1682,09 8 14,ND,36,ND,59,53,54,33,28,ND
1683,10 8 14,ND,4,ND,41,49,35,3,24,ND
1684,11 8 14,ND,41,4,34,52,37,31,22,ND
1685,12 8 14,18,45,43,56,59,61,45,34,ND
1686,13 8 14,32,45,49,55,67,53,4,44,ND
1687,14 8 14,15,53,43,56,64,67,46,4,ND
1688,15 8 14,ND,55,17,55,7,59,44,43,ND
1689,16 8 14,ND,ND,52,62,71,72,56,43,ND
1690,17 8 14,ND,ND,46,58,81,78,47,4,ND
1691,18 8 14,ND,ND,46,47,57,55,36,32,ND
