_id,id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
1892,1892,2015-07-03T00:00:00,ND,41,47,65,56,ND,41,33,ND
1893,1893,2015-08-03T00:00:00,ND,46,51,66,51,ND,36,37,ND
1894,1894,2015-09-03T00:00:00,ND,42,49,57,41,ND,36,29,ND
1895,1895,2015-10-03T00:00:00,ND,43,43,52,41,ND,43,36,ND
1896,1896,2015-11-03T00:00:00,ND,36,64,57,41,ND,37,35,ND
1897,1897,2015-12-03T00:00:00,ND,34,40,54,33,ND,40,30,ND
1898,1898,2015-03-13T00:00:00,ND,44,44,54,44,ND,52,35,ND
1899,1899,2015-03-14T00:00:00,ND,26,32,44,37,ND,34,28,ND
1900,1900,2015-03-15T00:00:00,ND,37,45,69,48,ND,36,33,ND
1901,1901,2015-03-16T00:00:00,ND,24,35,50,35,ND,29,26,ND
1902,1902,2015-03-17T00:00:00,ND,35,34,53,42,ND,38,29,ND
1903,1903,2015-03-18T00:00:00,ND,24,19,33,36,ND,41,25,ND
1904,1904,2015-03-19T00:00:00,ND,45,34,42,28,9,48,29,ND
1905,1905,2015-03-20T00:00:00,ND,32,34,46,29,40,40,31,ND
1906,1906,2015-03-21T00:00:00,ND,32,31,8,32,54,37,27,ND
1907,1907,2015-03-22T00:00:00,ND,38,39,ND,50,57,34,29,ND
1908,1908,2015-03-23T00:00:00,ND,32,42,ND,40,51,35,31,ND
1909,1909,2015-03-24T00:00:00,ND,42,45,ND,34,56,43,40,ND
1910,1910,2015-03-25T00:00:00,ND,38,37,14,54,59,47,35,ND
1911,1911,2015-03-26T00:00:00,ND,34,39,65,48,59,42,37,ND
1912,1912,2015-03-27T00:00:00,ND,51,77,87,67,67,48,40,ND
1913,1913,2015-03-28T00:00:00,ND,34,36,55,45,59,44,35,ND
1914,1914,2015-03-29T00:00:00,ND,20,26,36,35,16,28,20,ND
1915,1915,2015-03-30T00:00:00,ND,37,35,55,48,ND,48,31,ND
1916,1916,2015-03-31T00:00:00,ND,48,93,74,57,36,56,46,ND
1917,1917,2015-01-04T00:00:00,ND,35,37,59,40,52,45,32,ND
1918,1918,2015-02-04T00:00:00,ND,27,32,51,28,38,27,21,ND
1919,1919,2015-03-04T00:00:00,ND,21,32,44,28,37,28,26,ND
1920,1920,2015-04-04T00:00:00,ND,27,34,49,27,26,34,32,ND
1921,1921,2015-05-04T00:00:00,ND,25,40,52,22,25,32,35,ND
1922,1922,2015-06-04T00:00:00,ND,43,40,61,44,38,44,37,ND
1923,1923,2015-07-04T00:00:00,ND,34,40,57,39,33,41,33,ND
1924,1924,2015-08-04T00:00:00,ND,35,41,64,19,68,53,39,ND
1925,1925,2015-09-04T00:00:00,ND,48,51,66,49,68,53,43,ND
1926,1926,2015-10-04T00:00:00,ND,52,48,66,84,62,57,44,ND
1927,1927,2015-11-04T00:00:00,ND,40,36,56,25,58,43,36,ND
1928,1928,2015-12-04T00:00:00,ND,34,41,8,37,59,34,31,ND
1929,1929,2015-04-13T00:00:00,ND,39,44,45,33,51,39,34,ND
1930,1930,2015-04-14T00:00:00,ND,32,43,49,49,49,41,27,ND
1931,1931,2015-04-15T00:00:00,ND,24,28,47,36,37,ND,24,ND
1932,1932,2015-04-16T00:00:00,ND,20,ND,41,31,32,ND,23,ND
1933,1933,2015-04-17T00:00:00,ND,28,ND,54,27,36,ND,30,ND
1934,1934,2015-04-18T00:00:00,ND,46,ND,61,41,54,ND,42,ND
1935,1935,2015-04-19T00:00:00,ND,17,6,54,27,30,ND,25,ND
1936,1936,2015-04-20T00:00:00,ND,34,41,52,36,32,ND,32,ND
1937,1937,2015-04-21T00:00:00,ND,40,41,61,31,42,ND,34,ND
1938,1938,2015-04-22T00:00:00,ND,47,48,57,37,58,ND,39,ND
1939,1939,2015-04-23T00:00:00,ND,56,45,56,41,51,ND,38,ND
1940,1940,2015-04-24T00:00:00,ND,49,39,57,26,48,ND,39,ND
1941,1941,2015-04-25T00:00:00,ND,52,33,57,22,47,ND,42,ND
1942,1942,2015-04-26T00:00:00,ND,43,41,15,34,55,ND,35,ND
1943,1943,2015-04-27T00:00:00,ND,54,45,42,ND,54,ND,39,ND
1944,1944,2015-04-28T00:00:00,ND,55,51,56,ND,58,ND,39,ND
1945,1945,2015-04-29T00:00:00,ND,57,48,56,ND,52,ND,39,ND
1946,1946,2015-04-30T00:00:00,ND,56,47,59,ND,56,ND,37,ND
1947,1947,2015-01-05T00:00:00,ND,37,36,34,ND,46,ND,33,ND
1948,1948,2015-02-05T00:00:00,ND,44,42,31,ND,57,ND,36,ND
1949,1949,2015-03-05T00:00:00,ND,22,26,45,ND,42,ND,24,ND
1950,1950,2015-04-05T00:00:00,ND,40,44,48,ND,46,ND,34,ND
1951,1951,2015-05-05T00:00:00,ND,51,46,61,ND,52,ND,39,ND
1952,1952,2015-06-05T00:00:00,ND,40,36,63,ND,54,ND,36,ND
1953,1953,2015-07-05T00:00:00,ND,51,46,47,ND,58,ND,32,ND
1954,1954,2015-08-05T00:00:00,ND,59,43,59,ND,69,ND,44,ND
1955,1955,2015-09-05T00:00:00,ND,52,47,56,ND,66,ND,35,ND
1956,1956,2015-10-05T00:00:00,ND,31,39,56,ND,50,ND,31,ND
1957,1957,2015-11-05T00:00:00,ND,45,40,61,ND,56,ND,38,ND
1958,1958,2015-12-05T00:00:00,ND,55,47,70,ND,65,ND,40,ND
1959,1959,2015-05-13T00:00:00,ND,55,44,72,ND,69,ND,40,ND
1960,1960,2015-05-14T00:00:00,ND,54,47,65,ND,69,ND,43,ND
1961,1961,2015-05-15T00:00:00,42,ND,35,69,ND,62,ND,37,ND
1962,1962,2015-05-16T00:00:00,43,ND,43,64,ND,62,ND,35,ND
1963,1963,2015-05-17T00:00:00,24,ND,38,56,ND,51,ND,24,ND
1964,1964,2015-05-18T00:00:00,33,ND,39,60,ND,44,ND,35,ND
1965,1965,2015-05-19T00:00:00,40,ND,43,53,ND,57,ND,36,ND
1966,1966,2015-05-20T00:00:00,33,ND,71,52,ND,56,ND,31,ND
1967,1967,2015-05-21T00:00:00,35,ND,32,47,ND,42,ND,30,ND
1968,1968,2015-05-22T00:00:00,44,37,39,57,ND,60,ND,39,ND
1969,1969,2015-05-23T00:00:00,54,ND,49,ND,ND,63,ND,43,ND
1970,1970,2015-05-24T00:00:00,27,ND,37,ND,ND,37,ND,26,ND
1971,1971,2015-05-25T00:00:00,27,ND,33,22,ND,38,ND,26,ND
1972,1972,2015-05-26T00:00:00,43,ND,51,53,ND,52,ND,35,ND
1973,1973,2015-05-27T00:00:00,34,ND,39,41,ND,41,ND,28,ND
1974,1974,2015-05-28T00:00:00,28,ND,30,42,ND,30,ND,24,ND
1975,1975,2015-05-29T00:00:00,45,ND,32,62,ND,60,ND,40,ND
1976,1976,2015-05-30T00:00:00,44,50,35,55,ND,26,ND,32,ND
1977,1977,2015-05-31T00:00:00,29,45,45,52,ND,ND,ND,26,ND
1978,1978,2015-01-06T00:00:00,46,45,41,54,ND,ND,ND,35,ND
1979,1979,2015-02-06T00:00:00,45,48,51,65,ND,ND,ND,43,ND
1980,1980,2015-03-06T00:00:00,44,50,46,61,ND,ND,ND,38,ND
1981,1981,2015-04-06T00:00:00,39,45,47,68,ND,35,ND,37,ND
1982,1982,2015-05-06T00:00:00,38,44,48,61,ND,52,ND,33,ND
1983,1983,2015-06-06T00:00:00,30,39,64,65,ND,40,ND,33,ND
1984,1984,2015-07-06T00:00:00,29,39,35,46,ND,48,ND,30,ND
1985,1985,2015-08-06T00:00:00,18,38,23,37,ND,30,ND,17,ND
1986,1986,2015-09-06T00:00:00,35,35,36,42,ND,42,ND,30,ND
1987,1987,2015-10-06T00:00:00,33,35,47,61,ND,19,ND,36,ND
1988,1988,2015-11-06T00:00:00,37,41,49,57,ND,ND,45,36,ND
1989,1989,2015-12-06T00:00:00,44,43,58,57,ND,ND,47,38,ND
1990,1990,2015-06-13T00:00:00,56,49,44,74,ND,ND,53,51,ND
1991,1991,2015-06-14T00:00:00,41,35,61,60,ND,ND,37,36,ND
1992,1992,2015-06-15T00:00:00,38,35,46,55,ND,ND,40,40,ND
1993,1993,2015-06-16T00:00:00,42,41,39,52,ND,ND,44,36,ND
1994,1994,2015-06-17T00:00:00,44,44,64,58,ND,32,47,43,ND
1995,1995,2015-06-18T00:00:00,ND,43,84,80,ND,62,ND,47,ND
1996,1996,2015-06-19T00:00:00,ND,52,48,65,ND,58,ND,49,ND
1997,1997,2015-06-20T00:00:00,ND,46,35,41,ND,54,ND,33,ND
1998,1998,2015-06-21T00:00:00,ND,35,50,52,ND,38,ND,33,ND
1999,1999,2015-06-22T00:00:00,ND,39,38,46,ND,45,ND,39,ND
2000,2000,2015-06-23T00:00:00,ND,44,44,55,ND,69,ND,50,ND
2001,2001,2015-06-24T00:00:00,39,45,37,42,ND,52,ND,38,ND
2002,2002,2015-06-25T00:00:00,46,53,46,55,ND,59,44,47,ND
2003,2003,2015-06-26T00:00:00,45,48,44,45,ND,56,46,40,62
2004,2004,2015-06-27T00:00:00,37,48,44,47,ND,54,42,44,54
2005,2005,2015-06-28T00:00:00,31,50,43,39,ND,41,30,28,40
2006,2006,2015-06-29T00:00:00,29,50,45,56,ND,35,30,30,38
2007,2007,2015-06-30T00:00:00,52,48,50,68,ND,59,47,52,62
2008,2008,2015-01-07T00:00:00,54,48,67,28,ND,74,57,57,64
2009,2009,2015-02-07T00:00:00,52,52,51,77,ND,67,54,49,60
2010,2010,2015-03-07T00:00:00,55,50,44,66,ND,65,57,50,64
2011,2011,2015-04-07T00:00:00,55,54,84,90,ND,71,57,56,67
2012,2012,2015-05-07T00:00:00,47,48,46,79,ND,30,49,42,61
2013,2013,2015-06-07T00:00:00,41,48,45,59,ND,39,45,34,58
2014,2014,2015-07-07T00:00:00,39,50,38,32,ND,29,38,33,32
2015,2015,2015-08-07T00:00:00,37,52,48,49,ND,ND,41,32,32
2016,2016,2015-09-07T00:00:00,44,52,67,58,ND,32,40,37,49
2017,2017,2015-10-07T00:00:00,52,55,58,67,ND,79,53,44,55
2018,2018,2015-11-07T00:00:00,36,50,12,43,ND,46,41,30,45
2019,2019,2015-12-07T00:00:00,28,48,3,36,ND,48,31,19,35
2020,2020,2015-07-13T00:00:00,31,48,6,42,ND,45,38,26,39
2021,2021,2015-07-14T00:00:00,48,52,44,73,ND,70,55,49,52
2022,2022,2015-07-15T00:00:00,53,52,50,65,ND,61,61,49,49
2023,2023,2015-07-16T00:00:00,40,47,38,58,ND,53,45,40,ND
2024,2024,2015-07-17T00:00:00,40,48,46,47,ND,53,44,36,ND
2025,2025,2015-07-18T00:00:00,48,50,47,62,ND,62,47,44,58
2026,2026,2015-07-19T00:00:00,28,48,46,12,ND,41,32,31,38
2027,2027,2015-07-20T00:00:00,17,47,31,ND,ND,28,20,18,23
2028,2028,2015-07-21T00:00:00,31,48,42,36,ND,41,34,24,28
2029,2029,2015-07-22T00:00:00,32,45,41,45,ND,34,37,29,32
2030,2030,2015-07-23T00:00:00,36,48,39,32,ND,37,41,28,30
2031,2031,2015-07-24T00:00:00,51,50,50,80,ND,59,53,52,44
2032,2032,2015-07-25T00:00:00,52,50,40,ND,ND,66,48,42,56
2033,2033,2015-07-26T00:00:00,37,47,45,ND,ND,48,39,35,ND
2034,2034,2015-07-27T00:00:00,46,52,49,45,ND,57,47,46,ND
2035,2035,2015-07-28T00:00:00,43,51,43,52,ND,51,46,39,ND
2036,2036,2015-07-29T00:00:00,31,52,47,51,ND,39,40,32,ND
2037,2037,2015-07-30T00:00:00,37,51,64,12,ND,55,48,48,ND
2038,2038,2015-07-31T00:00:00,42,52,64,ND,ND,14,45,36,ND
2039,2039,2015-01-08T00:00:00,47,50,71,ND,ND,ND,53,47,ND
2040,2040,2015-02-08T00:00:00,44,50,44,ND,ND,ND,44,44,ND
2041,2041,2015-03-08T00:00:00,45,50,35,ND,ND,ND,45,40,ND
2042,2042,2015-04-08T00:00:00,45,50,30,ND,ND,ND,47,39,ND
2043,2043,2015-05-08T00:00:00,47,50,33,ND,ND,57,45,44,ND
2044,2044,2015-06-08T00:00:00,44,48,37,ND,ND,55,49,37,ND
2045,2045,2015-07-08T00:00:00,46,47,43,ND,ND,54,46,46,ND
2046,2046,2015-08-08T00:00:00,53,47,41,ND,ND,60,47,48,ND
2047,2047,2015-09-08T00:00:00,33,47,41,ND,ND,48,33,30,ND
2048,2048,2015-10-08T00:00:00,38,47,32,44,ND,42,37,33,ND
2049,2049,2015-11-08T00:00:00,43,48,39,67,71,ND,42,44,ND
2050,2050,2015-12-08T00:00:00,40,47,38,54,66,ND,43,41,ND
2051,2051,2015-08-13T00:00:00,46,45,52,52,69,ND,49,36,ND
2052,2052,2015-08-14T00:00:00,35,44,34,51,64,ND,41,44,ND
2053,2053,2015-08-15T00:00:00,36,44,32,52,83,ND,40,27,ND
2054,2054,2015-08-16T00:00:00,29,42,46,46,54,ND,31,31,ND
2055,2055,2015-08-17T00:00:00,28,42,48,42,53,ND,27,23,ND
2056,2056,2015-08-18T00:00:00,36,45,61,71,62,ND,38,35,ND
2057,2057,2015-08-19T00:00:00,43,44,64,54,68,ND,41,38,54
2058,2058,2015-08-20T00:00:00,41,44,47,43,67,ND,44,33,56
2059,2059,2015-08-21T00:00:00,49,47,61,70,73,ND,48,44,51
2060,2060,2015-08-22T00:00:00,48,47,67,82,91,75,48,51,64
2061,2061,2015-08-23T00:00:00,44,44,77,67,71,61,41,41,51
2062,2062,2015-08-24T00:00:00,37,47,45,59,63,ND,38,34,38
2063,2063,2015-08-25T00:00:00,43,52,49,66,67,ND,43,39,41
2064,2064,2015-08-26T00:00:00,45,48,64,65,77,ND,48,41,49
2065,2065,2015-08-27T00:00:00,53,47,58,73,82,35,ND,49,ND
2066,2066,2015-08-28T00:00:00,52,46,54,78,87,69,ND,50,ND
2067,2067,2015-08-29T00:00:00,53,ND,44,78,78,63,ND,49,51
2068,2068,2015-08-30T00:00:00,53,ND,71,97,93,79,ND,45,58
2069,2069,2015-08-31T00:00:00,59,ND,64,78,87,81,ND,53,59
2070,2070,2015-01-09T00:00:00,54,ND,58,72,72,64,47,48,54
2071,2071,2015-02-09T00:00:00,ND,ND,54,46,73,63,48,45,53
2072,2072,2015-03-09T00:00:00,ND,ND,54,50,79,59,52,45,52
2073,2073,2015-04-09T00:00:00,46,ND,52,63,76,54,48,46,53
2074,2074,2015-05-09T00:00:00,54,ND,71,84,88,72,53,52,56
2075,2075,2015-06-09T00:00:00,40,ND,77,75,71,64,39,48,53
2076,2076,2015-07-09T00:00:00,46,ND,48,71,72,62,48,40,47
2077,2077,2015-08-09T00:00:00,46,ND,87,65,73,62,49,41,53
2078,2078,2015-09-09T00:00:00,42,ND,46,50,59,58,41,32,49
2079,2079,2015-10-09T00:00:00,38,ND,39,42,65,74,46,33,42
2080,2080,2015-11-09T00:00:00,47,ND,12,57,74,58,43,49,42
2081,2081,2015-12-09T00:00:00,48,ND,ND,100,83,72,51,52,52
2082,2082,2015-09-13T00:00:00,45,ND,ND,93,93,77,46,44,ND
2083,2083,2015-09-14T00:00:00,54,ND,47,81,85,78,54,53,ND
2084,2084,2015-09-15T00:00:00,55,ND,90,86,95,88,60,54,57
2085,2085,2015-09-16T00:00:00,54,ND,87,97,91,85,54,56,58
2086,2086,2015-09-17T00:00:00,45,ND,74,61,72,64,51,41,45
2087,2087,2015-09-18T00:00:00,32,ND,80,55,63,44,41,27,31
2088,2088,2015-09-19T00:00:00,33,ND,77,52,61,45,35,31,35
2089,2089,2015-09-20T00:00:00,36,ND,61,55,60,45,35,34,36
2090,2090,2015-09-21T00:00:00,44,ND,100,80,78,55,46,39,46
2091,2091,2015-09-22T00:00:00,45,ND,87,62,68,55,48,45,44
2092,2092,2015-09-23T00:00:00,43,ND,71,42,65,55,43,41,40
2093,2093,2015-09-24T00:00:00,51,ND,84,61,81,ND,52,50,52
2094,2094,2015-09-25T00:00:00,49,ND,90,74,65,ND,52,48,48
2095,2095,2015-09-26T00:00:00,50,ND,84,51,87,ND,52,45,55
2096,2096,2015-09-27T00:00:00,42,ND,48,ND,72,ND,45,40,42
2097,2097,2015-09-28T00:00:00,48,ND,87,9,75,ND,47,45,47
2098,2098,2015-09-29T00:00:00,41,ND,58,40,65,ND,47,44,45
2099,2099,2015-09-30T00:00:00,30,ND,47,38,3,ND,34,29,31
2100,2100,2015-01-10T00:00:00,28,ND,64,37,ND,ND,37,25,29
2101,2101,2015-02-10T00:00:00,42,ND,47,74,28,ND,45,35,35
2102,2102,2015-03-10T00:00:00,40,ND,93,53,75,ND,40,37,39
2103,2103,2015-04-10T00:00:00,32,ND,58,57,66,ND,34,33,37
2104,2104,2015-05-10T00:00:00,39,ND,45,57,11,58,40,37,45
2105,2105,2015-06-10T00:00:00,36,40,80,53,ND,52,42,36,43
2106,2106,2015-07-10T00:00:00,50,40,97,56,ND,58,48,41,44
2107,2107,2015-08-10T00:00:00,45,38,57,58,ND,70,50,41,54
2108,2108,2015-09-10T00:00:00,46,38,48,54,ND,59,49,44,48
2109,2109,2015-10-10T00:00:00,41,33,97,53,ND,62,44,38,38
2110,2110,2015-11-10T00:00:00,23,20,39,27,ND,51,29,23,28
2111,2111,2015-12-10T00:00:00,35,35,51,32,ND,45,32,27,ND
2112,2112,2015-10-13T00:00:00,34,36,43,27,ND,42,37,29,ND
2113,2113,2015-10-14T00:00:00,36,28,40,38,ND,40,38,32,ND
2114,2114,2015-10-15T00:00:00,31,25,45,39,ND,39,34,24,24
2115,2115,2015-10-16T00:00:00,31,25,34,24,ND,32,39,26,24
2116,2116,2015-10-17T00:00:00,47,37,64,41,ND,50,48,33,39
2117,2117,2015-10-18T00:00:00,33,26,71,32,ND,44,33,29,36
2118,2118,2015-10-19T00:00:00,44,39,5,41,ND,55,49,36,41
2119,2119,2015-10-20T00:00:00,40,34,61,34,ND,54,42,33,41
2120,2120,2015-10-21T00:00:00,44,43,87,40,ND,58,45,41,46
2121,2121,2015-10-22T00:00:00,47,39,61,42,ND,52,54,35,50
2122,2122,2015-10-23T00:00:00,44,38,51,42,ND,53,41,28,43
2123,2123,2015-10-24T00:00:00,42,26,24,36,ND,55,36,26,33
2124,2124,2015-10-25T00:00:00,24,14,15,12,ND,30,18,17,25
2125,2125,2015-10-26T00:00:00,35,29,24,36,ND,54,37,28,ND
2126,2126,2015-10-27T00:00:00,40,33,31,45,ND,49,43,36,36
2127,2127,2015-10-28T00:00:00,58,42,34,42,ND,57,48,42,41
2128,2128,2015-10-29T00:00:00,38,34,36,42,ND,54,39,36,44
2129,2129,2015-10-30T00:00:00,42,25,28,54,ND,39,36,32,35
2130,2130,2015-10-31T00:00:00,51,34,30,55,ND,55,43,34,43
2131,2131,2015-01-11T00:00:00,27,18,14,11,ND,30,29,22,19
2132,2132,2015-02-11T00:00:00,18,15,13,ND,ND,29,21,15,18
2133,2133,2015-03-11T00:00:00,39,28,24,32,ND,43,47,33,33
2134,2134,2015-04-11T00:00:00,44,35,25,29,ND,49,52,38,38
2135,2135,2015-05-11T00:00:00,43,30,28,39,ND,52,48,37,36
2136,2136,2015-06-11T00:00:00,33,24,23,27,ND,37,47,25,ND
2137,2137,2015-07-11T00:00:00,ND,21,ND,27,ND,33,32,24,ND
2138,2138,2015-08-11T00:00:00,ND,33,ND,38,ND,55,46,33,ND
2139,2139,2015-09-11T00:00:00,ND,37,27,45,ND,52,53,37,ND
2140,2140,2015-10-11T00:00:00,54,41,38,43,ND,51,54,43,ND
2141,2141,2015-11-11T00:00:00,50,34,40,35,ND,49,53,43,ND
2142,2142,2015-12-11T00:00:00,49,41,55,45,ND,58,55,49,ND
2143,2143,2015-11-13T00:00:00,53,44,49,52,ND,55,58,47,ND
2144,2144,2015-11-14T00:00:00,46,42,39,34,ND,53,46,35,44
2145,2145,2015-11-15T00:00:00,46,31,31,30,ND,50,40,26,42
2146,2146,2015-11-16T00:00:00,40,26,32,33,ND,39,33,30,35
2147,2147,2015-11-17T00:00:00,36,18,23,38,ND,34,36,31,22
2148,2148,2015-11-18T00:00:00,38,30,19,25,ND,41,47,24,28
2149,2149,2015-11-19T00:00:00,40,31,25,31,ND,44,ND,27,ND
2150,2150,2015-11-20T00:00:00,38,32,29,38,ND,43,42,33,ND
2151,2151,2015-11-21T00:00:00,39,33,31,55,ND,64,42,39,ND
2152,2152,2015-11-22T00:00:00,38,24,24,44,ND,36,29,28,ND
2153,2153,2015-11-23T00:00:00,51,39,35,37,ND,52,48,37,ND
2154,2154,2015-11-24T00:00:00,55,33,35,42,ND,51,54,35,ND
2155,2155,2015-11-25T00:00:00,47,38,33,42,73,52,50,38,40
2156,2156,2015-11-26T00:00:00,52,45,42,40,72,61,53,42,ND
2157,2157,2015-11-27T00:00:00,55,47,44,50,ND,60,53,47,ND
2158,2158,2015-11-28T00:00:00,56,39,40,28,ND,53,51,39,ND
2159,2159,2015-11-29T00:00:00,36,30,35,44,ND,52,39,34,ND
2160,2160,2015-11-30T00:00:00,49,34,45,40,ND,54,45,40,ND
2161,2161,2015-01-12T00:00:00,45,36,53,43,ND,54,46,40,44
2162,2162,2015-02-12T00:00:00,56,45,52,54,ND,59,53,46,51
2163,2163,2015-03-12T00:00:00,62,55,49,60,89,77,59,53,62
2164,2164,2015-04-12T00:00:00,59,53,58,69,3,80,56,60,63
2165,2165,2015-05-12T00:00:00,50,48,48,58,ND,71,53,47,58
2166,2166,2015-06-12T00:00:00,40,40,45,39,64,57,39,39,52
2167,2167,2015-07-12T00:00:00,47,44,52,53,73,61,52,45,55
2168,2168,2015-08-12T00:00:00,51,37,50,53,73,64,50,41,49
2169,2169,2015-09-12T00:00:00,ND,43,71,53,69,57,53,46,51
2170,2170,2015-10-12T00:00:00,ND,52,45,44,72,57,51,39,52
2171,2171,2015-11-12T00:00:00,55,51,58,71,90,75,55,42,55
2172,2172,2015-12-12T00:00:00,52,48,49,47,80,58,51,40,51
2173,2173,2015-12-13T00:00:00,54,35,45,9,59,52,42,35,47
2174,2174,2015-12-14T00:00:00,52,45,48,40,71,54,52,37,45
2175,2175,2015-12-15T00:00:00,50,34,41,41,70,55,45,32,32
2176,2176,2015-12-16T00:00:00,51,37,64,54,64,56,47,38,47
2177,2177,2015-12-17T00:00:00,52,40,31,45,78,66,54,30,48
2178,2178,2015-12-18T00:00:00,51,47,84,58,88,73,53,41,53
2179,2179,2015-12-19T00:00:00,62,53,46,61,100,76,59,44,54
2180,2180,2015-12-20T00:00:00,54,40,50,66,86,68,49,43,55
2181,2181,2015-12-21T00:00:00,51,44,44,52,75,64,45,41,47
2182,2182,2015-12-22T00:00:00,58,50,51,63,83,63,54,39,52
2183,2183,2015-12-23T00:00:00,54,54,55,58,73,58,55,43,52
2184,2184,2015-12-24T00:00:00,55,53,34,58,75,67,49,42,54
2185,2185,2015-12-25T00:00:00,52,32,ND,59,72,60,46,44,54
2186,2186,2015-12-26T00:00:00,52,44,ND,60,79,68,49,41,55
2187,2187,2015-12-27T00:00:00,51,40,ND,62,75,60,47,43,52
2188,2188,2015-12-28T00:00:00,54,49,ND,66,78,66,54,47,54
2189,2189,2015-12-29T00:00:00,54,53,46,59,71,57,53,47,58
2190,2190,2015-12-30T00:00:00,57,45,46,65,75,64,51,42,ND
2191,2191,2015-12-31T00:00:00,46,44,37,54,69,63,44,36,ND
2192,2192,2016-01-01T00:00:00,43,37,31,ND,80,62,40,36,41
2193,2193,2016-02-01T00:00:00,36,37,24,ND,61,42,28,26,25
2194,2194,2016-03-01T00:00:00,43,ND,21,ND,51,28,26,25,24
2195,2195,2016-04-01T00:00:00,35,34,22,ND,63,43,34,29,30
2196,2196,2016-05-01T00:00:00,53,48,32,ND,57,43,32,32,36
2197,2197,2016-06-01T00:00:00,35,31,22,31,54,35,30,26,28
2198,2198,2016-07-01T00:00:00,40,33,31,34,54,44,29,25,32
2199,2199,2016-08-01T00:00:00,48,35,30,49,22,45,40,36,42
2200,2200,2016-09-01T00:00:00,43,32,31,35,ND,52,31,30,38
2201,2201,2016-10-01T00:00:00,33,26,20,41,ND,39,25,24,29
2202,2202,2016-11-01T00:00:00,30,ND,17,26,ND,27,18,18,24
2203,2203,2016-12-01T00:00:00,30,38,22,33,ND,51,29,24,32
2204,2204,2016-01-13T00:00:00,54,47,36,40,ND,49,40,30,39
2205,2205,2016-01-14T00:00:00,52,44,50,59,ND,52,43,41,52
2206,2206,2016-01-15T00:00:00,53,50,53,67,ND,56,49,45,ND
2207,2207,2016-01-16T00:00:00,53,52,48,58,ND,63,49,44,53
2208,2208,2016-01-17T00:00:00,46,40,46,45,ND,54,38,33,43
2209,2209,2016-01-18T00:00:00,49,47,42,44,ND,54,41,37,43
2210,2210,2016-01-19T00:00:00,52,58,47,55,ND,57,45,39,ND
2211,2211,2016-01-20T00:00:00,60,53,54,60,ND,62,48,40,ND
2212,2212,2016-01-21T00:00:00,56,53,57,56,2,64,48,42,53
2213,2213,2016-01-22T00:00:00,54,46,57,74,ND,62,50,52,47
2214,2214,2016-01-23T00:00:00,36,35,53,51,70,49,35,35,42
2215,2215,2016-01-24T00:00:00,42,33,49,55,64,52,38,36,44
2216,2216,2016-01-25T00:00:00,46,31,33,57,66,52,42,37,38
2217,2217,2016-01-26T00:00:00,46,38,36,58,66,57,45,34,38
2218,2218,2016-01-27T00:00:00,49,49,47,66,72,61,44,38,49
2219,2219,2016-01-28T00:00:00,60,42,48,61,67,57,47,37,45
2220,2220,2016-01-29T00:00:00,58,47,48,66,81,68,46,39,53
2221,2221,2016-01-30T00:00:00,43,41,32,59,75,62,39,31,38
2222,2222,2016-01-31T00:00:00,45,34,30,56,65,58,35,32,39
2223,2223,2016-01-02T00:00:00,48,48,42,62,68,64,44,38,44
2224,2224,2016-02-02T00:00:00,55,52,48,67,78,67,48,41,46
2225,2225,2016-03-02T00:00:00,49,42,47,67,72,60,45,41,43
2226,2226,2016-04-02T00:00:00,47,30,42,62,66,55,42,36,48
2227,2227,2016-05-02T00:00:00,35,26,24,53,61,46,27,35,27
2228,2228,2016-06-02T00:00:00,55,50,45,93,87,70,51,46,43
2229,2229,2016-07-02T00:00:00,42,32,45,66,66,53,36,38,40
2230,2230,2016-08-02T00:00:00,55,41,45,70,81,63,47,53,51
2231,2231,2016-09-02T00:00:00,53,45,53,69,69,58,46,45,50
2232,2232,2016-10-02T00:00:00,56,45,53,66,23,59,51,45,46
2233,2233,2016-11-02T00:00:00,42,34,43,40,64,52,36,33,40
2234,2234,2016-12-02T00:00:00,52,38,36,47,73,51,42,36,39
2235,2235,2016-02-13T00:00:00,49,45,35,52,74,57,44,42,37
2236,2236,2016-02-14T00:00:00,35,32,38,54,64,52,32,34,34
2237,2237,2016-02-15T00:00:00,54,41,47,59,80,57,46,42,45
2238,2238,2016-02-16T00:00:00,64,54,56,72,88,71,53,54,55
2239,2239,2016-02-17T00:00:00,53,45,44,64,74,60,42,45,47
2240,2240,2016-02-18T00:00:00,55,37,46,58,72,62,46,43,44
2241,2241,2016-02-19T00:00:00,53,45,47,62,78,62,46,43,47
2242,2242,2016-02-20T00:00:00,49,37,46,54,66,62,47,37,48
2243,2243,2016-02-21T00:00:00,29,16,18,36,45,28,22,21,18
2244,2244,2016-02-22T00:00:00,30,22,24,39,55,39,29,25,26
2245,2245,2016-02-23T00:00:00,55,41,31,59,84,57,50,41,ND
2246,2246,2016-02-24T00:00:00,55,51,36,60,87,66,52,ND,ND
2247,2247,2016-02-25T00:00:00,53,42,37,58,81,65,49,35,52
2248,2248,2016-02-26T00:00:00,46,31,32,57,66,47,34,23,36
2249,2249,2016-02-27T00:00:00,ND,33,37,50,53,46,32,30,41
2250,2250,2016-02-28T00:00:00,ND,36,43,53,64,5,35,33,43
